Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,72.1516216514518,73.21353842756186,71.89588871709347,73.15264892578125,135480400,0.0,0.0
2020-01-03 00:00:00-05:00,72.37325608568413,73.20865821725145,72.21494487689851,72.44145202636719,146322800,0.0,0.0
2020-01-06 00:00:00-05:00,71.55492083525495,73.05766982552089,71.30161838474463,73.0186996459961,118387200,0.0,0.0
2020-01-07 00:00:00-05:00,73.0284323625371,73.28660325687298,72.45363903033287,72.67527770996094,108872000,0.0,0.0
2020-01-08 00:00:00-05:00,72.37569075990686,74.1487925700078,72.37569075990686,73.84434509277344,132079200,0.0,0.0
2020-01-09 00:00:00-05:00,74.83076506815927,75.60771576093083,74.57747007429846,75.41287231445312,170108400,0.0,0.0
2020-01-10 00:00:00-05:00,75.64912418851017,76.15329108504514,75.07676134216379,75.58335876464844,140644800,0.0,0.0
2020-01-13 00:00:00-05:00,75.90242757203103,77.22494588295812,75.78307908375724,77.19815063476562,121532000,0.0,0.0
2020-01-14 00:00:00-05:00,77.13483934373468,77.34673366330364,76.03152164686021,76.15573120117188,161954400,0.0,0.0
2020-01-15 00:00:00-05:00,75.95357030167065,76.84255559136557,75.39338239393894,75.82935333251953,121923600,0.0,0.0
2020-01-16 00:00:00-05:00,76.37735137264181,76.89126261126934,76.0120143772119,76.77922058105469,108829200,0.0,0.0
2020-01-17 00:00:00-05:00,77.03008392773874,77.63167246899029,76.72076795180458,77.62924194335938,137816400,0.0,0.0
2020-01-21 00:00:00-05:00,77.25416181264139,77.69986967758233,76.96432720102617,77.10315704345703,110843200,0.0,0.0
2020-01-22 00:00:00-05:00,77.5926969683872,77.93611460756634,77.28338101369941,77.37837219238281,101832400,0.0,0.0
2020-01-23 00:00:00-05:00,77.43197715244196,77.8314084822973,76.8790956317594,77.75103759765625,104472000,0.0,0.0
2020-01-24 00:00:00-05:00,77.99943478819856,78.7495900162765,77.33451889780304,77.52693176269531,146537600,0.0,0.0
2020-01-27 00:00:00-05:00,75.517591596215,75.93407368792116,74.25596296162433,75.24724578857422,161940000,0.0,0.0
2020-01-28 00:00:00-05:00,76.1362441530333,77.548877800084,76.03638446553329,77.3759536743164,162234000,0.0,0.0
2020-01-29 00:00:00-05:00,79.02239308339786,79.85048876550773,78.2746682678151,78.99559783935547,216229200,0.0,0.0
2020-01-30 00:00:00-05:00,78.07009665533667,78.93472472900659,77.63412568013673,78.88114166259766,126743200,0.0,0.0
2020-01-31 00:00:00-05:00,78.16507249148941,78.59129902058262,75.08650302640976,75.3836441040039,199588400,0.0,0.0
2020-02-03 00:00:00-05:00,74.11469611343875,76.3529947185967,73.60809874601334,75.1766128540039,173788400,0.0,0.0
2020-02-04 00:00:00-05:00,76.7962802932369,77.85089070420034,76.38710459497537,77.65847778320312,136616400,0.0,0.0
2020-02-05 00:00:00-05:00,78.79589226815672,79.0979092837948,77.68283770475287,78.29173278808594,118826800,0.0,0.0
2020-02-06 00:00:00-05:00,78.56450737558667,79.20993460161003,78.00188897924173,79.2074966430664,105425600,0.0,0.0
2020-02-07 00:00:00-05:00,78.70213683496034,78.95359666712802,77.6352634941087,78.130859375,117684000,0.1925,0.0
2020-02-10 00:00:00-05:00,76.70266396254306,78.50194549560547,76.62210234259688,78.50194549560547,109348800,0.0,0.0
2020-02-11 00:00:00-05:00,79.00242050549724,79.07565833404985,77.80859174700728,78.02831268310547,94323200,0.0,0.0
2020-02-12 00:00:00-05:00,78.48240741877002,79.88618954756689,78.48240741877002,79.88130950927734,113730400,0.0,0.0
2020-02-13 00:00:00-05:00,79.14646638646563,79.64206226832577,78.94139299918982,79.3124771118164,94747600,0.0,0.0
2020-02-14 00:00:00-05:00,79.28074205409025,79.5834758359887,78.81932877309322,79.33201599121094,80113600,0.0,0.0
2020-02-18 00:00:00-05:00,76.99072071019455,78.06248126134604,76.80761872130945,77.87937927246094,152531200,0.0,0.0
2020-02-19 00:00:00-05:00,78.12353763256314,79.23924119248406,78.12353763256314,79.00730895996094,93984000,0.0,0.0
2020-02-20 00:00:00-05:00,78.76561085312814,79.25876296598344,77.68652629079494,78.19676971435547,100566000,0.0,0.0
2020-02-21 00:00:00-05:00,77.78662793194573,78.23340108070691,75.80424437576757,76.42678833007812,129554000,0.0,0.0
2020-02-24 00:00:00-05:00,72.57187730034495,74.26129442400145,70.61146531424387,72.79647827148438,222195200,0.0,0.0
2020-02-25 00:00:00-05:00,73.47273270684919,73.85846431142086,69.85463537280818,70.33069610595703,230673600,0.0,0.0
2020-02-26 00:00:00-05:00,69.95229974927341,72.72324531340878,69.94497596603804,71.4464111328125,198054800,0.0,0.0
2020-02-27 00:00:00-05:00,68.62666372022163,69.82292919892582,66.63939215911648,66.77610778808594,320605600,0.0,0.0
2020-02-28 00:00:00-05:00,62.806438229235425,67.96991383672857,62.58915358366952,66.73702239990234,426510000,0.0,0.0
2020-03-02 00:00:00-05:00,68.9147257760518,73.59237351571609,67.80146595371612,72.9502944946289,341397200,0.0,0.0
2020-03-03 00:00:00-05:00,74.13679964482823,74.21736126537613,69.77408205154885,70.6334457397461,319475600,0.0,0.0
2020-03-04 00:00:00-05:00,72.3716901513903,74.07087494728437,71.56360043428218,73.90974426269531,219178400,0.0,0.0
2020-03-05 00:00:00-05:00,72.14707681846257,73.1309447201861,71.1436813125558,71.5123291015625,187572800,0.0,0.0
2020-03-06 00:00:00-05:00,68.84636131490713,70.99964291435143,68.65837925163137,70.56263732910156,226176800,0.0,0.0
2020-03-09 00:00:00-04:00,64.39088455081652,67.89179468788664,64.20778250943978,64.98169708251953,286744800,0.0,0.0
2020-03-10 00:00:00-04:00,67.65988494278915,69.93034778028239,65.7629426042586,69.66179656982422,285290000,0.0,0.0
2020-03-11 00:00:00-04:00,67.72089785384682,68.6559355831996,66.37081843726405,67.24238586425781,255598800,0.0,0.0
2020-03-12 00:00:00-04:00,62.48417721275662,65.91672925886837,60.54573650444206,60.60188674926758,418474000,0.0,0.0
2020-03-13 00:00:00-04:00,64.66919929333179,68.33856368113966,61.754210650801646,67.86249542236328,370732000,0.0,0.0
2020-03-16 00:00:00-04:00,59.06872057227925,63.25076886023164,58.59265598742556,59.132198333740234,322423600,0.0,0.0
2020-03-17 00:00:00-04:00,60.426105741060255,62.891877339428305,58.202026421438994,61.732234954833984,324056000,0.0,0.0
2020-03-18 00:00:00-04:00,58.536505276699984,61.03401617554133,57.88954247010682,60.22104263305664,300233600,0.0,0.0
2020-03-19 00:00:00-04:00,60.39681203619841,61.72735264856324,59.22984211615834,59.75961685180664,271857200,0.0,0.0
2020-03-20 00:00:00-04:00,60.345549428313895,61.48078434067077,55.66302159294325,55.96575164794922,401693200,0.0,0.0
2020-03-23 00:00:00-04:00,55.682548409828094,55.785085099527265,51.90576357575057,54.77680206298828,336752800,0.0,0.0
2020-03-24 00:00:00-04:00,57.70399244532302,60.47005412401825,57.20107281741846,60.27230453491211,287531200,0.0,0.0
2020-03-25 00:00:00-04:00,61.217115242139116,63.048135638215065,59.64243844655791,59.940284729003906,303602000,0.0,0.0
2020-03-26 00:00:00-04:00,60.18442297502615,63.15311465421333,60.1453603111001,63.09452438354492,252087200,0.0,0.0
2020-03-27 00:00:00-04:00,61.705385723719836,62.467088996369405,60.31381100437143,60.48226547241211,204216800,0.0,0.0
