Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,40.22642086723957,40.73232421850285,40.01365555056569,40.72286605834961,102223600,0.0,0.0
2018-01-03 00:00:00-05:00,40.786703951554024,41.26424012975299,40.65195580461202,40.715782165527344,118071600,0.0,0.0
2018-01-04 00:00:00-05:00,40.78906818489465,41.00892536892023,40.680324568598486,40.9049072265625,89738400,0.0,0.0
2018-01-05 00:00:00-05:00,41.00182799066151,41.45808506285772,40.909630760116436,41.3706169128418,94640000,0.0,0.0
2018-01-08 00:00:00-05:00,41.21696472167969,41.51483192741373,41.11767204586939,41.21696472167969,82271200,0.0,0.0
2018-01-09 00:00:00-05:00,41.26423975116665,41.38480426124355,40.99473985252335,41.21223068237305,86336000,0.0,0.0
2018-01-10 00:00:00-05:00,40.93562532353791,41.20512513236658,40.897799902978996,41.2027587890625,95839600,0.0,0.0
2018-01-11 00:00:00-05:00,41.27370952892242,41.48647496352518,41.25007132989978,41.43682861328125,74670800,0.0,0.0
2018-01-12 00:00:00-05:00,41.64956844396759,41.92852646007873,41.52427487289697,41.86469650268555,101672400,0.0,0.0
2018-01-16 00:00:00-05:00,42.056191268448224,42.40843386632042,41.640122307512904,41.65194320678711,118263600,0.0,0.0
2018-01-17 00:00:00-05:00,41.64248471024649,42.37533717258141,41.38717204557918,42.33987808227539,137547200,0.0,0.0
2018-01-18 00:00:00-05:00,42.403701524477604,42.5762787047001,42.13893071580883,42.3776969909668,124773600,0.0,0.0
2018-01-19 00:00:00-05:00,42.224027195592065,42.45333886785434,41.94034373103768,42.188568115234375,129700400,0.0,0.0
2018-01-22 00:00:00-05:00,41.9143437116103,42.02781638819172,41.748861973422535,41.843421936035156,108434400,0.0,0.0
2018-01-23 00:00:00-05:00,41.91434579581955,42.42024919613919,41.80087311359565,41.85287857055664,130756400,0.0,0.0
2018-01-24 00:00:00-05:00,41.902528343756636,41.91434924245089,40.94509326523149,41.18622589111328,204420400,0.0,0.0
2018-01-25 00:00:00-05:00,41.25478228627113,41.35880042561576,40.313897165599826,40.451011657714844,166116000,0.0,0.0
2018-01-26 00:00:00-05:00,40.661405582647596,40.661405582647596,40.20278217508163,40.54556655883789,156572000,0.0,0.0
2018-01-29 00:00:00-05:00,40.226431729188185,40.226431729188185,39.49594557466022,39.70634460449219,202561600,0.0,0.0
2018-01-30 00:00:00-05:00,39.13188735370318,39.566869109013666,38.93567193416762,39.47230911254883,184192800,0.0,0.0
2018-01-31 00:00:00-05:00,39.44866544113001,39.81982080449976,39.361197268181776,39.581050872802734,129915600,0.0,0.0
2018-02-01 00:00:00-05:00,39.51958153014838,39.86236596062143,39.42265520766308,39.663787841796875,188923200,0.0,0.0
2018-02-02 00:00:00-05:00,39.242987564419664,39.43211111750177,37.848208123998646,37.94276809692383,346375200,0.0,0.0
2018-02-05 00:00:00-05:00,37.61180247137143,38.741811038331115,36.87895009706282,36.994789123535156,290954000,0.0,0.0
2018-02-06 00:00:00-05:00,36.60236226796209,38.703989694001486,36.40614688758326,38.540870666503906,272975200,0.0,0.0
2018-02-07 00:00:00-05:00,38.555045826887905,38.628330334498315,37.60470635711078,37.71581268310547,206434400,0.0,0.0
2018-02-08 00:00:00-05:00,37.89313494898863,38.06098310763962,36.64965319699509,36.67802047729492,217562000,0.0,0.0
2018-02-09 00:00:00-05:00,37.283296030137855,37.47793539788598,35.662076393801016,37.12663269042969,282690400,0.1575,0.0
2018-02-12 00:00:00-05:00,37.62272917558935,38.90213919005834,37.38773416895429,38.622047424316406,243278000,0.0,0.0
2018-02-13 00:00:00-05:00,38.44164146034341,39.10627076217625,38.37043053122948,39.008949279785156,130196800,0.0,0.0
2018-02-14 00:00:00-05:00,38.70037495574728,39.76852813577857,38.66239892868623,39.72817611694336,162579600,0.0,0.0
2018-02-15 00:00:00-05:00,40.30261611728479,41.08592939509812,40.11509743299703,41.06219482421875,204588800,0.0,0.0
